timestamp,sigma
2025-01-15 12:05:00,17.96566117673969
2025-01-15 12:10:00,17.908579369926482
2025-01-15 12:15:00,17.85360379021547
2025-01-15 12:20:00,17.801009094200122
2025-01-15 12:25:00,17.751065818625005
2025-01-15 12:30:00,17.704040442183516
2025-01-15 12:35:00,17.66019544638865
2025-01-15 12:40:00,17.619483125530707
2025-01-15 12:45:00,17.58185648948563
2025-01-15 12:50:00,17.54726925298123
2025-01-15 12:55:00,17.5156758250244
2025-01-15 13:00:00,17.48703129848692
2025-01-15 13:05:00,17.4612914398475
2025-01-15 13:10:00,17.438412679087673
2025-01-15 13:15:00,17.418352099739245
2025-01-15 13:20:00,17.401067429081042
2025-01-15 13:25:00,17.386517028482714
2025-01-15 13:30:00,17.374659883893358
2025-01-15 13:35:00,17.365455596472845
2025-01-15 13:40:00,17.358864373363637
2025-01-15 13:45:00,17.354847018601067
2025-01-15 13:50:00,17.353364924159937
2025-01-15 13:55:00,17.354380061135423
2025-01-15 14:00:00,17.35785497105628
2025-01-15 14:05:00,17.36375275732832
2025-01-15 14:10:00,17.37203707680628
2025-01-15 14:15:00,17.382672131492072
2025-01-15 14:20:00,17.395622660357578
2025-01-15 14:25:00,17.4108539312901
2025-01-15 14:30:00,17.428331733158632
2025-01-15 14:35:00,17.44802236799914
2025-01-15 14:40:00,17.469823893317038
2025-01-15 14:45:00,17.493635895755165
2025-01-15 14:50:00,17.519359468156726
2025-01-15 14:55:00,17.546897186972263
2025-01-15 15:00:00,17.576153090005562
2025-01-15 15:05:00,17.607032654493363
2025-01-15 15:10:00,17.63944277551385
2025-01-15 15:15:00,17.673291744719027
2025-01-15 15:20:00,17.708489229386128
2025-01-15 15:25:00,17.744946251783222
2025-01-15 15:30:00,17.782575168844364
2025-01-15 15:35:00,17.821289652149584
2025-01-15 15:40:00,17.861073418205226
2025-01-15 15:45:00,17.901910427770034
2025-01-15 15:50:00,17.94378488219137
2025-01-15 15:55:00,17.986681219796385
2025-01-15 16:00:00,18.030584112337326
2025-01-15 16:05:00,18.075478461490153
2025-01-15 16:10:00,18.121349395405684
2025-01-15 16:15:00,18.168182265312485
2025-01-15 16:20:00,18.215962642170684
2025-01-15 16:25:00,18.26467631337601
2025-01-15 16:30:00,18.314309279513257
2025-01-15 16:35:00,18.364847751158443
2025-01-15 16:40:00,18.41627814572895
2025-01-15 16:45:00,18.468587084380903
2025-01-15 16:50:00,18.521761388953074
2025-01-15 16:55:00,18.575788078956666
2025-01-15 17:00:00,18.6306543686102
2025-01-15 17:05:00,18.686347663918934
2025-01-15 17:10:00,18.742855559798034
2025-01-15 17:15:00,18.800165837238954
2025-01-15 17:20:00,18.85826646051825
2025-01-15 17:25:00,18.917145574448366
2025-01-15 17:30:00,18.976791501669524
2025-01-15 17:35:00,19.03719273998237
2025-01-15 17:40:00,19.098269209720517
2025-01-15 17:45:00,19.159942032412594
2025-01-15 17:50:00,19.222133512764294
2025-01-15 17:55:00,19.284767120910715
2025-01-15 18:00:00,19.347767474934937
2025-01-15 18:05:00,19.4110603236488
2025-01-15 18:10:00,19.474572529631953
2025-01-15 18:15:00,19.53823205252536
2025-01-15 18:20:00,19.601967932575366
2025-01-15 18:25:00,19.665710274424622
2025-01-15 18:30:00,19.729390231146137
2025-01-15 18:35:00,19.79293998851683
2025-01-15 18:40:00,19.856361499526965
2025-01-15 18:45:00,19.919656687871946
2025-01-15 18:50:00,19.982827448391753
2025-01-15 18:55:00,20.045875647503763
2025-01-15 19:00:00,20.10880312362909
2025-01-15 19:05:00,20.171611687612543
